,Description,forum
283,"Also, the number of CV folds and bootstraps and train, validation and test split should be adjustable",7lv81_zr4TZ
284,- The raw data tab in visualization pane does not show class labels,7lv81_zr4TZ
285,Complete visualization of raw data with class labels is a very fundamental aspect of beginning ML teaching/learning process,7lv81_zr4TZ
286,"- Furthermore, in the visualization of data the ‘parallel coordinates’ does not help understand data for beginners rather it looks confusing",7lv81_zr4TZ
287,"For beginners, clear plots should be used such that students can easily read and understand data stats themselves without a mentor’s intervention",7lv81_zr4TZ
288,Plots of data with more than 4 features are almost unreadable.,7lv81_zr4TZ
289,"- While running a new model, the results and stats from the previous run remain intact, which is very confusing.",7lv81_zr4TZ
290,- A very basic model taught in supervised binary classification is the logistic regression model which is missing in this app,7lv81_zr4TZ
291,"Although LDA is closely related to logistic regression, but for beginners, it will make more sense to make them familiar with logistic regression for classification than LDA.",7lv81_zr4TZ
292,"The authors propose an interactive GUI for exploring basic supervised classification models, however, it is not very handy in its current state",7lv81_zr4TZ
293,"It offers only a few adjustable parameters, inconsistent view, and unstable server",7lv81_zr4TZ
294, All these factors make it unlikely to be accepted,7lv81_zr4TZ
295,This *could* be a great resource for experimentation in supervised learning without any programming,7lv81_zr4TZ
296,The app is well-documented and covers most classifiers that a standard intro to supervised ML would contain.,7lv81_zr4TZ
297,"For courses that are based on the software stack used here (R + caret), the fact that the code generating the models can be inspected, too, is even more valuable.",7lv81_zr4TZ
298,"Unfortunately, the implementation seems to be very unstable, buggy and slow:",7lv81_zr4TZ
299,"- xgboost did not work on any of the datasets I tried, it would hang for a couple of minutes and then spit out a generic error message",7lv81_zr4TZ
300,"- results from previous runs were not updated, so one tab would show classification boundaries for a decision tree, say, while the other tab would still show confusion matrices for a LDA model computed earlier",7lv81_zr4TZ
301,"Didactically, that's terrible, because students will not have the self-confidence and experience to recognize the wrong/incongruopus results presented by the app",7lv81_zr4TZ
302,"At the very least, the interface should be programmed so that results that are ""out of date"" are greyed out until they are recomputed for the current model.",7lv81_zr4TZ
303,"- the server hosting it was very unresponsive for most of the time I tried to experiment with it, loading the app and reccomputing even very simple models like LDA took a (very) long time on all three occasions that I used it",7lv81_zr4TZ
304,- there seems to be no way to abort computations once they are under way and users lose patience,7lv81_zr4TZ
305,This is not a good UX.,7lv81_zr4TZ
306,"In terms of functionality, I would have liked to see the possibilty of tuning/changing more than 1 hyperparameter for some of the methods, sometimes the interplay of them is very important (e.g",7lv81_zr4TZ
307,"max tree depth and min node size), and having only one of the many hyperparameters configurable is likely to lead to misunderstandings like ""this is the only tuning parameter that matters"" on the side of the students",7lv81_zr4TZ
308,"Paper needs a spell check (""aswell"", ""interactivelly"" etc) and should be proof-read by a dilligent native speaker (""in specific classification"" -> ""specifically classification"", lots of other weird phrases).",7lv81_zr4TZ
309,Code for the Shiny app should be made public to enable local hosting instead of relying on RStudio's rather limited free hosting.,7lv81_zr4TZ
310,"This is a fairly ambitious project with large potential, not all that well executed",7lv81_zr4TZ
311,"I don't think I would use it in my teaching in its current state, too many frustrating bugs and inconsistencies and too much waiting around on the unresponsive server (although the shiny app could be easily hosted locally if the authors make their code public, see below, and this would presumably speed up computation and rendering quite a bit) ",7lv81_zr4TZ
312,I appreciate the efforts by the authors to submit an article to ECML2020's teaching ML workshop,WT9PkhFT_dO
313,The submitted document does not comply with the layouting requirements our workshop has,WT9PkhFT_dO
314,"Further, the article exceeds the page limit by more than a factor of 2",WT9PkhFT_dO
315,Both of these aspects make it unlikely to be accepted,WT9PkhFT_dO
316,A majority of the text is written in colloquial language which to me does not aspire to the neutral character an article needs to be written in,WT9PkhFT_dO
317,"Further, the author gives away his name which makes a double blind review process impossible.",WT9PkhFT_dO
318,"- page 4: yields a general praise of today's Machine Learning (ML) given it's applications which is fine, but in the wrong place to illustrate a teaching approach for ML",WT9PkhFT_dO
319,"- page 5: contains appealing metaphors to compare the inner workings of a Machine Learning algorithm, but fails to connect these insights to teaching approach that is to be presented",WT9PkhFT_dO
320,- page 6: contains again a praise of Machine Learning in general; point 5 tries to motivate the teaching demo by aspiring to prepare programmers for the use of tensorflow or other tools (which are vaguely touched),WT9PkhFT_dO
321,- page 6: the bottom of the page lists a point one after point 6 which is most likely a typo,WT9PkhFT_dO
322,- page 7: describes the live coding demo in a mixture of bullet points and prose text; here the author describes how a predictor of an XOR operation is live coded during the demo,WT9PkhFT_dO
323,"In itself, this is a wonderful idea as it is simple enough to construct a hard coded network around this",WT9PkhFT_dO
324,"Unfortunately, the way the paper is written hinders a clear understanding on how the demo is provided and what the author wants to achieve his listeners ",WT9PkhFT_dO
325,"To improve the paper, I suggest the following improvements:",WT9PkhFT_dO
326,- follow the layout requirements of our workshop,WT9PkhFT_dO
327,- keep the volume within 4 pages (without references),WT9PkhFT_dO
328,- present the learning goals of the live demo,WT9PkhFT_dO
329,- present 2-3 learner profiles of the people you expect to participate in the live demo,WT9PkhFT_dO
330,- describe key aspects of the code to be demonstrated,WT9PkhFT_dO
331,"- show how the presented code ties back to the motivation, the learner profiles and learning goals",WT9PkhFT_dO
332,- present evaluation data of how your learners liked the demo and on what they learned,WT9PkhFT_dO
333,"Given the outstanding ideas hidden in the submission, I feel very sorry to reject this paper.",WT9PkhFT_dO
334,The submission consists of an announcement concerning a live coding tutorial,WT9PkhFT_dO
335,given in 2019 at the 15th International Conference On Intelligent Tutoring,WT9PkhFT_dO
336,It shows the author's enthusiasm for the covered,WT9PkhFT_dO
337,topic and for teaching the latter.,WT9PkhFT_dO
338,"However, the submission fails to comply with this workshop's submission format,",WT9PkhFT_dO
339,which is the ICML 2019 LaTeX template,WT9PkhFT_dO
340,Therefore I cannot recommend this submission to be,WT9PkhFT_dO
341,"accepted, which is unfortunate, given the author's clearly high motivation.",WT9PkhFT_dO
342,"Nevertheless, I strongly suggest to submit a revised version to a later",WT9PkhFT_dO
343,iteration of this or another workshop with a similar scope,WT9PkhFT_dO
344,"future submissions more successful, I'd like to point out some aspects that may",WT9PkhFT_dO
345,Even though this workshop's call for papers states that submissions shall,WT9PkhFT_dO
346,"""present *or* discuss a teaching activity related to machine learning"", a",WT9PkhFT_dO
347,discussion of the experiences from teaching at the ITS2019 workshop would have,WT9PkhFT_dO
348,greatly increased the value of this submission,WT9PkhFT_dO
349,"is, as it seems, an unaltered copy of a workshop announcement for ITS2019,",WT9PkhFT_dO
350,rather than an article targeted to the present workshop,WT9PkhFT_dO
351,"future submission might benefit from (i) usage of the common abbreviation ""AI""",WT9PkhFT_dO
352,"(uppercase) rather than ""Ai"", (ii) writing out other acronyms such as ITS or",WT9PkhFT_dO
353,"UWI that might not be known by all readers, (iii) reduced usage of everyday",WT9PkhFT_dO
354,"language (optional, depending on personal style as well as the submission's",WT9PkhFT_dO
355,"The submission's content has potential and can be a valuable contribution,",WT9PkhFT_dO
356,which I hope to see in future workshops.,WT9PkhFT_dO
357,The submission presents an announcement that was used to advertise a workshop on programming artificial neural networks at ITS 2019 in Jamaica,WT9PkhFT_dO
358,The tutorial's goal was to show how to program a simple neural network that is able to decide the XOR function in a 45 minutes live coding session,WT9PkhFT_dO
359,The tutorial also offered some source code accompanying the material: https://github.com/JordanMicahBennett/BASIC-ARTIFICIAL-NEURAL-NETWORK_FROM-LIVE-JAVA-SESSION,WT9PkhFT_dO
360,While I do think that the tutorial is valuable (esp,WT9PkhFT_dO
361,"for the Jamaican programming/growing AI community), I think the submission is not suited well for this particular workshop: 1",WT9PkhFT_dO
362,"it does not adhere to the formatting guidelines stating the ICML template, 2",WT9PkhFT_dO
363,I there recommend to reject this submission.,WT9PkhFT_dO
364,It would have been a great opportunity to share some of the lessons learned from the tutorial held in 2019,WT9PkhFT_dO
365,I very much encourage the author to resubmit such an experience report to the next edition of the workshop,WT9PkhFT_dO
366,"Still, attending the workshop and contributing to a shared position paper could be envisioned.",WT9PkhFT_dO
